comp_id;wine_id;residual_sugar;chlorides;sulphates
4766;4766;10.1;0.056;0.56
4767;4767;10.7;0.056;0.61
4768;4768;3.2;0.047;0.53
4769;4769;12.4;0.048;0.56
4770;4770;5.2;0.046;0.68
4771;4771;5.0;0.045;0.63
4772;4772;2.5;0.066;0.42
4773;4773;9.2;0.036;0.35
4774;4774;6.9;0.052;0.46
4775;4775;2.0;0.05;0.47
4776;4776;15.0;0.04;0.5
4777;4777;1.2;0.03;0.68
4778;4778;1.8;0.041;0.98
4779;4779;10.8;0.042;0.4
4780;4780;3.9;0.034;0.59
4781;4781;4.2;0.037;0.74
4782;4782;2.0;0.019;0.47
4783;4783;13.5;0.038;0.48
4784;4784;13.3;0.037;0.5
4785;4785;2.2;0.023;0.54
4786;4786;1.4;0.145;0.56
4787;4787;1.6;0.04;0.45
4788;4788;2.2;0.044;0.43
4789;4789;14.8;0.053;0.35
4790;4790;1.8;0.047;0.43
4791;4791;1.3;0.036;0.54
4792;4792;9.9;0.058;0.46
4793;4793;5.1;0.051;0.41
4794;4794;1.5;0.033;0.35
4795;4795;1.5;0.034;0.34
4796;4796;11.1;0.036;0.44
4797;4797;5.25;0.038;0.4
4798;4798;2.3;0.042;0.41
4799;4799;7.9;0.036;0.47
4800;4800;8.0;0.036;0.46
4801;4801;1.4;0.042;0.37
4802;4802;2.3;0.044;0.41
4803;4803;3.5;0.04;0.36
4804;4804;13.7;0.045;0.53
4805;4805;9.9;0.041;0.5
4806;4806;15.4;0.043;0.54
4807;4807;16.0;0.044;0.46
4808;4808;2.4;0.027;0.45
4809;4809;5.5;0.054;0.5
4810;4810;2.3;0.04;0.45
4811;4811;16.8;0.04;0.38
4812;4812;17.8;0.059;0.5
4813;4813;6.8;0.049;0.42
4814;4814;1.6;0.046;0.43
4815;4815;4.7;0.03;0.54
4816;4816;11.8;0.048;0.49
4817;4817;15.7;0.045;0.76
4818;4818;5.8;0.041;0.55
4819;4819;9.0;0.046;0.55
4820;4820;8.8;0.037;0.49
4821;4821;10.2;0.038;0.46
4822;4822;6.6;0.208;0.4
4823;4823;6.5;0.209;0.4
4824;4824;8.9;0.105;0.58
4825;4825;11.1;0.034;0.52
4826;4826;4.2;0.043;0.31
4827;4827;1.6;0.044;0.59
4828;4828;7.4;0.044;0.58
4829;4829;11.5;0.05;0.37
4830;4830;1.6;0.039;0.57
4831;4831;2.0;0.036;0.61
4832;4832;4.8;0.038;0.71
4833;4833;9.8;0.054;0.39
4834;4834;1.9;0.046;0.31
4835;4835;1.6;0.04;0.65
4836;4836;7.3;0.035;0.39
4837;4837;5.4;0.035;0.44
4838;4838;10.4;0.086;0.4
4839;4839;1.9;0.038;0.47
4840;4840;7.7;0.056;0.5
4841;4841;11.5;0.036;0.33
4842;4842;1.2;0.042;0.68
4843;4843;2.2;0.037;0.3
4844;4844;1.0;0.043;0.41
4845;4845;8.2;0.054;0.5
4846;4846;8.3;0.052;0.52
4847;4847;9.3;0.043;0.53
4848;4848;8.1;0.054;0.49
4849;4849;13.9;0.057;0.41
4850;4850;2.0;0.044;0.64
4851;4851;15.7;0.054;0.62
4852;4852;1.2;0.052;0.69
4853;4853;1.5;0.024;0.58
4854;4854;1.2;0.176;0.43
4855;4855;3.2;0.034;0.54
4856;4856;2.6;0.034;0.56
4857;4857;13.2;0.042;0.47
4858;4858;10.4;0.108;0.57
4859;4859;5.7;0.015;0.59
4860;4860;2.5;0.039;0.38
4861;4861;1.6;0.054;0.47
4862;4862;1.4;0.064;0.42
4863;4863;7.4;0.049;0.45
4864;4864;5.6;0.046;0.51
4865;4865;3.6;0.04;0.52
4866;4866;7.5;0.05;0.48
4867;4867;5.8;0.062;0.44
4868;4868;1.5;0.039;0.65
4869;4869;2.9;0.039;0.37
4870;4870;11.2;0.048;0.4
4871;4871;9.65;0.041;0.34
4872;4872;10.1;0.063;0.41
4873;4873;3.2;0.035;0.42
4874;4874;11.45;0.041;0.3
4875;4875;4.5;0.096;0.44
4876;4876;2.7;0.053;0.56
4877;4877;3.5;0.038;0.37
4878;4878;1.7;0.043;0.44
4879;4879;2.1;0.051;0.5
4880;4880;4.8;0.041;0.54
4881;4881;5.0;0.042;0.53
4882;4882;2.6;0.035;0.76
4883;4883;6.6;0.041;0.51
4884;4884;7.3;0.05;0.5
4885;4885;5.0;0.058;0.49
4886;4886;1.7;0.041;0.53
4887;4887;8.2;0.05;0.48
4888;4888;5.0;0.043;0.52
4889;4889;1.2;0.039;0.75
4890;4890;7.1;0.036;0.36
4891;4891;9.5;0.04;0.31
4892;4892;15.8;0.057;0.51
4893;4893;15.5;0.048;0.77
4894;4894;17.05;0.047;0.35
4895;4895;12.7;0.046;0.35
4896;4896;12.3;0.051;0.67
4897;4897;11.8;0.053;0.6
4898;4898;13.6;0.041;0.96
4899;4899;5.2;0.043;0.41
4900;4900;6.2;0.066;0.42
4901;4901;7.9;0.044;0.36
4902;4902;3.3;0.037;0.36
4903;4903;2.8;0.046;0.47
4904;4904;7.9;0.044;0.36
4905;4905;6.3;0.069;0.46
4906;4906;4.9;0.039;0.58
4907;4907;10.4;0.041;0.52
4908;4908;16.0;0.061;0.5
4909;4909;6.3;0.069;0.46
4910;4910;2.2;0.04;0.48
4911;4911;17.3;0.047;0.46
4912;4912;6.6;0.045;0.49
4913;4913;6.5;0.047;0.49
4914;4914;12.3;0.044;0.58
4915;4915;5.0;0.038;0.42
4916;4916;2.8;0.042;0.47
4917;4917;13.6;0.051;0.39
4918;4918;2.8;0.043;0.47
4919;4919;5.4;0.03;0.38
4920;4920;10.9;0.06;0.44
4921;4921;1.7;0.045;0.53
4922;4922;9.15;0.051;0.56
4923;4923;4.5;0.051;0.58
4924;4924;9.15;0.051;0.56
4925;4925;1.4;0.046;0.39
4926;4926;5.9;0.048;0.49
4927;4927;16.4;0.051;0.54
4928;4928;1.2;0.033;0.37
4929;4929;7.8;0.031;0.4
4930;4930;2.8;0.024;0.34
4931;4931;2.9;0.035;0.37
4932;4932;2.5;0.045;0.54
4933;4933;12.8;0.039;0.43
4934;4934;12.2;0.04;0.65
4935;4935;7.7;0.049;0.48
4936;4936;2.8;0.048;0.45
4937;4937;17.3;0.051;0.43
4938;4938;19.3;0.051;0.5
4939;4939;2.7;0.045;0.48
4940;4940;6.4;0.041;0.5
4941;4941;2.4;0.044;0.56
4942;4942;2.8;0.038;0.47
4943;4943;1.7;0.031;0.35
4944;4944;15.4;0.053;0.49
4945;4945;4.1;0.051;0.52
4946;4946;6.6;0.054;0.48
4947;4947;1.2;0.051;0.57
4948;4948;2.1;0.042;0.63
4949;4949;1.0;0.042;0.49
4950;4950;1.1;0.039;0.47
4951;4951;1.4;0.039;0.65
4952;4952;1.6;0.271;0.63
4953;4953;9.8;0.049;0.45
4954;4954;1.9;0.036;0.58
4955;4955;1.3;0.034;0.52
4956;4956;7.9;0.05;0.5
4957;4957;4.5;0.053;0.46
4958;4958;22.6;0.12;0.35
4959;4959;3.5;0.037;0.37
4960;4960;1.2;0.058;0.58
4961;4961;4.5;0.053;0.46
4962;4962;2.0;0.033;0.65
4963;4963;7.8;0.05;0.4
4964;4964;0.9;0.045;0.52
4965;4965;2.9;0.03;0.4
4966;4966;3.5;0.033;0.44
4967;4967;4.2;0.038;0.7
4968;4968;9.7;0.032;0.66
4969;4969;10.5;0.043;0.55
4970;4970;1.1;0.046;0.39
4971;4971;16.1;0.053;0.64
4972;4972;8.1;0.212;0.4
4973;4973;6.2;0.052;0.54
4974;4974;7.7;0.053;0.45
4975;4975;2.4;0.053;0.55
4976;4976;16.3;0.055;0.54
4977;4977;2.3;0.05;0.51
4978;4978;8.4;0.041;0.72
4979;4979;8.5;0.051;0.42
4980;4980;6.0;0.051;0.52
4981;4981;1.1;0.044;0.69
4982;4982;1.75;0.036;0.51
4983;4983;2.6;0.034;0.38
4984;4984;1.3;0.061;0.55
4985;4985;2.1;0.047;0.56
4986;4986;1.1;0.034;0.4
4987;4987;2.8;0.044;0.42
4988;4988;9.0;0.051;0.5
4989;4989;2.8;0.039;0.59
4990;4990;2.2;0.036;0.48
4991;4991;5.1;0.049;0.38
4992;4992;3.5;0.049;0.36
4993;4993;12.7;0.058;0.42
4994;4994;7.5;0.052;0.46
4995;4995;2.0;0.048;0.51
4996;4996;14.3;0.048;0.37
4997;4997;9.8;0.049;0.38
4998;4998;12.7;0.058;0.38
4999;4999;3.5;0.068;0.38
5000;5000;12.7;0.047;0.45
5001;5001;12.9;0.049;0.45
5002;5002;1.3;0.056;0.33
5003;5003;10.5;0.049;0.35
5004;5004;1.5;0.04;0.3
5005;5005;12.7;0.047;0.45
5006;5006;12.9;0.049;0.45
5007;5007;1.2;0.049;0.52
5008;5008;6.2;0.032;0.39
5009;5009;8.8;0.026;0.35
5010;5010;3.9;0.026;0.58
5011;5011;1.3;0.025;0.37
5012;5012;9.1;0.037;0.54
5013;5013;1.8;0.021;0.31
5014;5014;2.1;0.033;0.61
5015;5015;1.4;0.022;0.35
5016;5016;14.7;0.047;0.6
5017;5017;1.9;0.047;0.46
5018;5018;1.8;0.048;0.47
5019;5019;9.6;0.027;0.73
5020;5020;3.9;0.026;0.58
5021;5021;11.8;0.094;0.44
5022;5022;1.9;0.028;0.72
5023;5023;12.0;0.042;0.59
5024;5024;7.9;0.033;0.59
5025;5025;9.3;0.04;0.54
5026;5026;4.6;0.022;0.54
5027;5027;2.2;0.035;0.48
5028;5028;10.2;0.028;0.42
5029;5029;10.6;0.03;0.34
5030;5030;1.4;0.036;0.48
5031;5031;9.1;0.039;0.55
5032;5032;11.1;0.03;0.49
5033;5033;4.4;0.055;0.44
5034;5034;2.8;0.05;0.55
5035;5035;1.1;0.029;0.4
5036;5036;1.3;0.027;0.38
5037;5037;1.2;0.024;0.46
5038;5038;3.3;0.026;0.4
5039;5039;9.7;0.03;0.56
5040;5040;2.3;0.034;0.59
5041;5041;1.1;0.036;0.38
5042;5042;11.4;0.05;0.49
5043;5043;1.2;0.042;0.64
5044;5044;14.7;0.045;0.69
5045;5045;13.8;0.047;0.66
5046;5046;1.3;0.038;0.43
5047;5047;6.3;0.048;1.01
5048;5048;7.9;0.05;0.49
5049;5049;2.0;0.042;0.54
5050;5050;11.8;0.03;0.64
5051;5051;1.2;0.029;0.36
5052;5052;10.0;0.035;0.36
5053;5053;5.2;0.05;0.58
5054;5054;7.2;0.041;0.49
5055;5055;9.9;0.042;0.55
5056;5056;5.3;0.036;0.46
5057;5057;13.55;0.053;0.56
5058;5058;2.2;0.035;0.47
5059;5059;9.9;0.037;0.42
5060;5060;4.3;0.069;0.59
5061;5061;13.0;0.033;0.5
5062;5062;1.0;0.027;0.39
5063;5063;1.1;0.043;0.47
5064;5064;6.9;0.03;0.54
5065;5065;13.4;0.044;0.43
5066;5066;4.6;0.032;0.4
5067;5067;9.9;0.037;0.37
5068;5068;3.0;0.036;0.59
5069;5069;5.8;0.04;0.58
5070;5070;12.9;0.033;0.39
5071;5071;3.2;0.032;0.69
5072;5072;0.8;0.032;0.4
5073;5073;2.5;0.03;0.48
5074;5074;2.4;0.034;0.48
5075;5075;7.2;0.041;0.49
5076;5076;7.3;0.04;0.48
5077;5077;6.3;0.094;0.49
5078;5078;4.25;0.032;0.47
5079;5079;1.2;0.039;0.62
5080;5080;2.0;0.036;0.77
5081;5081;4.25;0.032;0.47
5082;5082;4.7;0.06;0.48
5083;5083;4.5;0.038;0.42
5084;5084;1.4;0.047;0.52
5085;5085;4.1;0.036;0.55
5086;5086;5.3;0.038;0.73
5087;5087;4.2;0.032;0.52
5088;5088;6.65;0.034;0.48
5089;5089;8.2;0.034;0.49
5090;5090;2.6;0.041;0.5
5091;5091;2.0;0.041;0.45
5092;5092;12.2;0.041;0.53
5093;5093;2.3;0.041;0.58
5094;5094;5.0;0.043;0.64
5095;5095;10.7;0.038;0.59
5096;5096;10.8;0.033;0.49
5097;5097;1.7;0.048;0.57
5098;5098;1.3;0.036;0.64
5099;5099;1.7;0.048;0.57
5100;5100;12.7;0.049;0.54
5101;5101;1.3;0.036;0.64
5102;5102;1.2;0.035;0.63
5103;5103;1.3;0.03;0.43
5104;5104;5.7;0.043;0.5
5105;5105;3.4;0.035;0.47
5106;5106;1.1;0.034;0.32
5107;5107;1.0;0.037;0.55
5108;5108;1.0;0.042;0.48
5109;5109;1.65;0.117;0.57
5110;5110;6.8;0.042;0.44
5111;5111;6.8;0.042;0.44
5112;5112;4.9;0.033;0.58
5113;5113;1.4;0.051;0.5
5114;5114;2.5;0.035;0.47
5115;5115;10.8;0.048;0.59
5116;5116;10.8;0.048;0.59
5117;5117;2.8;0.036;0.47
5118;5118;1.3;0.04;0.48
5119;5119;2.0;0.027;0.63
5120;5120;1.1;0.048;0.47
5121;5121;8.2;0.028;0.41
5122;5122;6.0;0.036;0.58
5123;5123;6.1;0.034;0.58
5124;5124;8.8;0.057;0.44
5125;5125;6.1;0.034;0.58
5126;5126;6.0;0.036;0.58
5127;5127;1.2;0.049;0.44
5128;5128;11.4;0.035;0.54
5129;5129;1.3;0.036;0.46
5130;5130;6.2;0.028;0.51
5131;5131;3.2;0.034;0.58
5132;5132;4.5;0.04;0.62
5133;5133;9.9;0.045;0.52
5134;5134;1.3;0.036;0.46
5135;5135;1.3;0.058;0.39
5136;5136;0.9;0.025;0.33
5137;5137;0.7;0.027;0.31
5138;5138;1.0;0.041;0.37
5139;5139;1.0;0.036;0.44
5140;5140;10.4;0.062;0.49
5141;5141;12.5;0.035;0.36
5142;5142;19.25;0.043;0.52
5143;5143;1.1;0.053;0.54
5144;5144;9.0;0.032;0.65
5145;5145;1.2;0.03;0.96
5146;5146;1.3;0.173;0.46
5147;5147;12.8;0.041;0.56
5148;5148;7.6;0.044;0.38
5149;5149;1.4;0.037;0.42
5150;5150;8.3;0.053;0.51
5151;5151;9.0;0.053;0.37
5152;5152;1.85;0.031;0.3
5153;5153;12.55;0.051;0.38
5154;5154;1.4;0.034;0.57
5155;5155;1.8;0.033;0.5
5156;5156;4.0;0.03;0.43
5157;5157;12.55;0.051;0.38
5158;5158;3.0;0.04;0.47
5159;5159;7.9;0.034;0.31
5160;5160;2.6;0.033;0.59
5161;5161;1.2;0.074;0.4
5162;5162;7.1;0.043;0.48
5163;5163;1.3;0.044;0.56
5164;5164;10.7;0.036;0.52
5165;5165;7.7;0.053;0.5
5166;5166;8.4;0.05;0.46
5167;5167;12.7;0.038;0.65
5168;5168;1.8;0.035;0.74
5169;5169;10.5;0.035;0.4
5170;5170;1.6;0.05;0.47
5171;5171;1.85;0.048;0.49
5172;5172;10.5;0.031;0.46
5173;5173;1.0;0.03;0.44
5174;5174;1.2;0.026;0.44
5175;5175;1.7;0.042;0.54
5176;5176;1.6;0.042;0.54
5177;5177;9.0;0.031;0.26
5178;5178;1.9;0.029;0.66
5179;5179;1.2;0.026;0.44
5180;5180;1.5;0.05;0.49
5181;5181;3.9;0.034;0.46
5182;5182;3.6;0.035;0.46
5183;5183;1.2;0.032;0.44
5184;5184;5.0;0.043;0.57
5185;5185;2.9;0.047;0.64
5186;5186;10.4;0.043;0.46
5187;5187;11.4;0.029;0.49
5188;5188;18.35;0.05;0.61
5189;5189;18.4;0.051;0.62
5190;5190;7.1;0.033;0.62
5191;5191;1.3;0.035;0.64
5192;5192;1.5;0.032;0.77
5193;5193;10.2;0.043;0.5
5194;5194;2.2;0.027;0.48
5195;5195;3.5;0.035;0.47
5196;5196;3.9;0.04;0.53
5197;5197;7.4;0.052;0.37
5198;5198;11.0;0.035;0.38
5199;5199;1.5;0.037;0.42
5200;5200;3.9;0.031;0.58
5201;5201;5.4;0.046;0.41
5202;5202;1.5;0.038;0.48
5203;5203;5.0;0.055;0.5
5204;5204;1.2;0.052;0.42
5205;5205;13.0;0.047;0.5
5206;5206;8.6;0.057;0.51
5207;5207;1.7;0.048;0.37
5208;5208;1.2;0.045;0.46
5209;5209;1.2;0.076;0.47
5210;5210;1.2;0.076;0.45
5211;5211;2.0;0.034;0.56
5212;5212;19.4;0.031;0.4
5213;5213;0.8;0.037;0.4
5214;5214;6.3;0.042;0.48
5215;5215;6.4;0.043;0.48
5216;5216;12.1;0.045;0.53
5217;5217;12.9;0.045;0.59
5218;5218;2.4;0.038;0.36
5219;5219;4.3;0.03;0.36
5220;5220;4.2;0.03;0.36
5221;5221;1.7;0.037;0.39
5222;5222;2.2;0.036;0.38
5223;5223;3.4;0.036;0.92
5224;5224;7.4;0.175;0.5
5225;5225;7.3;0.174;0.49
5226;5226;1.1;0.035;0.55
5227;5227;1.4;0.043;0.5
5228;5228;14.5;0.042;0.43
5229;5229;8.0;0.047;0.42
5230;5230;1.1;0.039;0.45
5231;5231;2.2;0.037;0.33
5232;5232;5.8;0.038;0.53
5233;5233;0.9;0.033;0.35
5234;5234;6.4;0.034;0.41
5235;5235;10.9;0.051;0.62
5236;5236;7.3;0.039;0.57
5237;5237;8.3;0.053;0.5
5238;5238;1.3;0.053;0.62
5239;5239;3.3;0.054;0.52
5240;5240;1.0;0.075;0.62
5241;5241;1.1;0.027;0.43
5242;5242;1.0;0.127;0.45
5243;5243;5.1;0.026;0.67
5244;5244;3.2;0.041;0.94
5245;5245;12.6;0.032;0.43
5246;5246;3.7;0.031;0.63
5247;5247;1.7;0.021;0.95
5248;5248;1.3;0.043;0.45
5249;5249;1.5;0.036;0.45
5250;5250;4.6;0.054;0.46
5251;5251;10.3;0.042;0.47
5252;5252;6.1;0.046;0.57
5253;5253;1.2;0.036;0.76
5254;5254;9.9;0.032;0.43
5255;5255;1.6;0.062;0.35
5256;5256;1.1;0.058;0.43
5257;5257;1.5;0.057;0.36
5258;5258;1.2;0.031;0.58
5259;5259;1.5;0.033;0.56
5260;5260;1.1;0.035;0.56
5261;5261;11.5;0.096;0.49
5262;5262;7.8;0.031;0.42
5263;5263;7.4;0.038;0.51
5264;5264;1.45;0.038;0.4
5265;5265;8.9;0.029;0.35
5266;5266;1.1;0.05;0.62
5267;5267;1.0;0.043;0.36
5268;5268;2.5;0.046;0.4
5269;5269;1.1;0.044;0.34
5270;5270;2.4;0.136;0.6
5271;5271;2.3;0.048;0.46
5272;5272;5.1;0.038;0.4
5273;5273;2.5;0.048;0.56
5274;5274;8.9;0.055;0.48
5275;5275;1.6;0.044;0.73
5276;5276;1.4;0.047;0.62
5277;5277;3.9;0.041;0.59
5278;5278;13.7;0.058;0.46
5279;5279;9.2;0.043;0.42
5280;5280;7.8;0.055;0.45
5281;5281;7.6;0.045;0.37
5282;5282;7.7;0.046;0.38
5283;5283;3.0;0.027;0.56
5284;5284;1.3;0.052;0.47
5285;5285;4.0;0.036;0.5
5286;5286;1.1;0.066;0.47
5287;5287;2.0;0.046;0.46
5288;5288;1.9;0.048;0.55
5289;5289;1.4;0.031;0.38
5290;5290;4.5;0.046;0.64
5291;5291;10.1;0.032;0.51
5292;5292;6.6;0.021;0.36
5293;5293;1.9;0.015;0.55
5294;5294;12.4;0.032;0.6
5295;5295;1.6;0.03;0.52
5296;5296;2.5;0.048;0.49
5297;5297;1.2;0.035;0.41
5298;5298;2.5;0.038;0.59
5299;5299;0.8;0.032;0.36
5300;5300;0.9;0.035;0.35
5301;5301;8.1;0.046;0.5
5302;5302;11.75;0.03;0.5
5303;5303;1.3;0.037;0.38
5304;5304;1.9;0.035;0.35
5305;5305;8.3;0.048;0.5
5306;5306;8.1;0.046;0.5
5307;5307;5.7;0.028;1.08
5308;5308;1.9;0.023;0.79
5309;5309;1.2;0.052;0.54
5310;5310;11.75;0.03;0.5
5311;5311;2.2;0.036;0.44
5312;5312;0.9;0.038;0.46
5313;5313;1.3;0.032;0.54
5314;5314;1.6;0.039;0.5
5315;5315;8.0;0.047;0.46
5316;5316;1.2;0.041;0.46
5317;5317;1.1;0.022;0.38
5318;5318;0.8;0.02;0.32
