wine_id;alcohol;density;pH;quality
4734;10.5;0.99236;3.06;5
4735;12.3;0.98948;3.19;6
4736;11.3;0.99045;3.32;6
4737;9.6;0.9939;3.07;5
4738;12.0;0.98985;3.2;6
4739;11.2;0.99138;3.09;5
4740;10.2;0.99348;3.12;6
4741;12.4;0.99066;2.98;6
4742;13.4;0.98862;2.94;8
4743;12.6;0.98865;3.24;6
4744;9.8;0.99472;3.18;5
4745;9.1;0.99792;2.94;5
4746;12.5;0.99035;3.03;6
4747;11.7;0.99086;3.05;6
4748;12.9;0.99013;3.29;6
4749;10.1;0.99266;3.3;5
4750;10.3;0.99517;3.06;6
4751;10.3;0.99666;3.24;6
4752;10.8;0.991;3.34;7
4753;11.2;0.99068;3.25;6
4754;11.8;0.99084;3.29;6
4755;9.8;0.9939;3.08;6
4756;10.0;0.99624;3.04;6
4757;8.8;0.99602;3.24;4
4758;10.1;0.9926;3.14;4
4759;9.5;0.99718;3.05;5
4760;9.2;0.99344;3.07;4
4761;12.2;0.99184;2.92;6
4762;11.3;0.99033;3.22;6
4763;12.1;0.99248;3.26;6
4764;11.2;0.99076;3.51;4
4765;12.5;0.99092;3.29;7
4766;10.6;0.99486;3.31;5
4767;10.4;0.99464;3.25;7
4768;10.1;0.99235;3.44;7
4769;9.9;0.99612;3.11;6
4770;11.0;0.99202;2.97;6
4771;10.0;0.99261;2.94;6
4772;12.7;0.98964;3.14;6
4773;12.1;0.99206;3.07;6
4774;10.4;0.9938;3.23;6
4775;10.4;0.99204;3.24;6
4776;9.2;0.99736;3.14;5
4777;10.5;0.99192;3.05;5
4778;11.9;0.99002;3.27;7
4779;10.1;0.996;3.08;6
4780;11.1;0.99237;3.1;6
4781;10.8;0.99214;3.13;7
4782;11.8;0.99041;3.16;6
4783;9.2;0.9982;3.04;5
4784;9.2;0.99822;3.04;5
4785;12.3;0.9893;3.07;6
4786;10.1;0.99274;3.09;6
4787;11.4;0.99105;3.25;6
4788;10.4;0.99209;3.19;6
4789;9.8;0.99676;3.2;6
4790;9.9;0.99251;3.3;6
4791;11.2;0.99082;3.48;4
4792;10.9;0.99567;3.15;5
4793;9.2;0.99416;3.15;5
4794;12.0;0.9887;2.96;5
4795;12.1;0.98871;2.96;6
4796;12.4;0.99248;3.75;6
4797;11.2;0.99184;3.22;6
4798;12.7;0.98952;3.32;7
4799;12.2;0.99267;3.26;6
4800;12.2;0.99269;3.26;6
4801;12.2;0.98912;3.23;6
4802;12.7;0.9895;3.31;7
4803;12.1;0.98999;3.17;6
4804;9.4;0.9981;3.11;5
4805;10.1;0.995;3.07;6
4806;9.4;0.99848;3.08;5
4807;8.9;0.99862;3.22;6
4808;13.0;0.98886;3.56;7
4809;10.3;0.99474;3.08;5
4810;10.1;0.99126;3.07;4
4811;10.5;0.99691;3.23;6
4812;10.1;0.99773;3.3;5
4813;11.0;0.9928;3.15;6
4814;10.0;0.99288;3.08;5
4815;10.5;0.99202;2.88;6
4816;9.7;0.99606;2.87;6
4817;9.4;0.99922;3.25;5
4818;11.2;0.99296;3.17;6
4819;10.8;0.99468;3.1;5
4820;11.0;0.99388;3.13;6
4821;12.4;0.99315;3.44;6
4822;9.4;0.99478;3.1;6
4823;9.4;0.99478;3.1;5
4824;9.5;0.99692;3.01;5
4825;10.0;0.99616;3.05;6
4826;12.5;0.9902;3.16;6
4827;10.9;0.9921;3.39;6
4828;10.5;0.99462;3.38;6
4829;10.8;0.99476;3.22;6
4830;11.0;0.99178;3.38;7
4831;11.8;0.99081;3.33;6
4832;12.6;0.99198;3.36;6
4833;10.2;0.99545;3.17;6
4834;12.0;0.98997;3.12;5
4835;11.5;0.99089;3.32;6
4836;11.94;0.99172;3.2;7
4837;12.89333333;0.9901;3.12;7
4838;9.4;0.99681;3.13;5
4839;12.2;0.9893;3.0;7
4840;9.5;0.99527;3.16;5
4841;10.6;0.99445;3.0;6
4842;10.5;0.99198;3.04;7
4843;11.46666667;0.99085;2.89;6
4844;11.4;0.99033;3.4;6
4845;9.5;0.99538;3.12;5
4846;9.2;0.99627;3.11;5
4847;10.98;0.99433;3.23;5
4848;9.4;0.9954;3.12;5
4849;8.8;0.99807;2.94;8
4850;10.4;0.99232;3.23;8
4851;10.03333333;0.99788;3.04;6
4852;11.3;0.99108;3.44;6
4853;10.4;0.99234;3.37;6
4854;9.2;0.99288;2.96;6
4855;11.1;0.99195;3.11;6
4856;11.3;0.99121;3.03;7
4857;9.1;0.99839;2.98;6
4858;9.4;0.99738;2.96;5
4859;13.2;0.98963;2.82;6
4860;12.7;0.98946;3.22;6
4861;10.7;0.99178;3.18;5
4862;11.43333333;0.99136;3.11;6
4863;11.1;0.99323;3.27;6
4864;10.53333333;0.99313;3.25;5
4865;11.6;0.9912;3.31;6
4866;9.533333333;0.99504;3.18;5
4867;9.8;0.99461;3.17;6
4868;12.0;0.99008;3.22;6
4869;12.8;0.98959;3.12;6
4870;9.5;0.99663;3.14;5
4871;10.93333333;0.99334;2.99;6
4872;9.1;0.99561;2.86;5
4873;12.6;0.98959;3.26;6
4874;10.9;0.99418;2.98;6
4875;9.6;0.9937;3.02;5
4876;9.3;0.99372;3.18;5
4877;11.36666667;0.99157;3.05;6
4878;12.5;0.98918;3.14;6
4879;9.5;0.9932;3.16;5
4880;11.0;0.99235;3.22;6
4881;9.4;0.99373;3.02;5
4882;11.33333333;0.9914;3.21;6
4883;8.8;0.99494;2.94;5
4884;11.06666667;0.99332;3.31;6
4885;12.2;0.99198;3.22;6
4886;11.0;0.99142;3.2;6
4887;9.5;0.99542;3.23;5
4888;11.0;0.9924;3.28;6
4889;11.2;0.99112;3.11;6
4890;9.3;0.99534;3.08;6
4891;10.8;0.99338;3.05;4
4892;9.2;0.99804;3.14;5
4893;9.4;0.99899;3.25;5
4894;10.5;0.99724;3.25;6
4895;10.8;0.99526;3.26;6
4896;9.4;0.99676;3.1;5
4897;9.8;0.99699;3.11;5
4898;12.1;0.99461;3.02;6
4899;12.3;0.99116;3.17;6
4900;9.733333333;0.99362;3.19;5
4901;9.4;0.99512;3.21;5
4902;12.8;0.9895;3.17;7
4903;11.05;0.99043;2.92;6
4904;9.4;0.99512;3.21;5
4905;9.733333333;0.99391;3.11;5
4906;13.1;0.98963;3.23;7
4907;11.5;0.99335;3.04;7
4908;9.1;0.99824;3.08;5
4909;9.75;0.99391;3.11;5
4910;10.5;0.9917;3.19;6
4911;8.8;0.99906;3.08;6
4912;9.9;0.99415;3.22;6
4913;9.9;0.99418;3.22;6
4914;9.9;0.99611;3.11;5
4915;12.2;0.99124;3.2;6
4916;10.8;0.99179;3.27;6
4917;8.7;0.99886;2.96;5
4918;13.2;0.98924;3.21;6
4919;12.7;0.99045;3.15;6
4920;9.4;0.9969;3.21;5
4921;11.2;0.99196;3.25;6
4922;11.33333333;0.99339;3.24;6
4923;11.9;0.99224;3.36;6
4924;11.35;0.99339;3.24;6
4925;10.5;0.99184;3.22;5
4926;9.8;0.99428;3.09;5
4927;9.1;0.99834;3.06;5
4928;12.4;0.98918;3.16;6
4929;11.3;0.99241;3.39;6
4930;13.1;0.98816;3.48;6
4931;12.5;0.98916;3.04;6
4932;10.3;0.99329;3.18;5
4933;10.7;0.99535;3.23;6
4934;10.4;0.99552;3.05;6
4935;9.5;0.99514;3.22;5
4936;9.8;0.99304;3.24;5
4937;9.4;0.9984;3.0;6
4938;9.0;0.99911;3.14;5
4939;13.0;0.98952;3.24;7
4940;9.9;0.99403;3.27;5
4941;10.6;0.99312;3.27;6
4942;13.4;0.98968;3.23;6
4943;12.5;0.98946;3.12;6
4944;9.3;0.9981;3.11;5
4945;11.0;0.99306;3.36;5
4946;10.3;0.99378;3.2;5
4947;11.3;0.99036;3.24;6
4948;10.9;0.99094;3.03;6
4949;11.3;0.9908;3.76;6
4950;12.1;0.9899;3.36;6
4951;11.1;0.99173;3.18;5
4952;9.8;0.99356;3.11;5
4953;10.1;0.99571;3.2;6
4954;12.4;0.98945;3.26;6
4955;12.7;0.98865;3.11;6
4956;9.6;0.99514;3.14;5
4957;9.1;0.9943;3.24;5
4958;12.8;0.99636;3.1;5
4959;12.4;0.98987;3.18;6
4960;9.55;0.99288;3.23;4
4961;9.1;0.9943;3.24;5
4962;12.5;0.99064;3.29;6
4963;9.9;0.99394;3.16;6
4964;11.2;0.99175;3.47;6
4965;13.0;0.98926;3.13;6
4966;11.7;0.99057;3.2;6
4967;13.1;0.98898;2.97;6
4968;12.0;0.9932;3.08;6
4969;10.55;0.9972;3.36;6
4970;11.45;0.9902;3.04;6
4971;10.2;0.9988;3.18;6
4972;9.3;0.9958;3.1;5
4973;10.8;0.9935;3.09;5
4974;12.2;0.9925;3.27;6
4975;11.0;0.992;3.2;6
4976;10.4;0.9986;3.35;6
4977;11.4;0.9914;3.14;6
4978;14.05;0.9909;3.26;7
4979;10.7;0.9943;3.03;5
4980;10.2;0.994;3.15;5
4981;11.2;0.9904;3.22;6
4982;12.33333333;0.99;3.4;5
4983;11.5;0.9902;3.2;4
4984;9.5;0.9925;3.07;5
4985;13.4;0.9886;3.24;6
4986;12.5;0.9898;3.36;6
4987;11.2;0.9904;3.12;6
4988;8.8;0.9964;3.19;5
4989;11.2;0.9908;3.06;6
4990;12.7;0.9899;3.16;6
4991;9.8;0.993;3.0;6
4992;9.8;0.9944;3.14;6
4993;11.7;0.9956;3.32;6
4994;9.8;0.9949;3.19;5
4995;9.6;0.9929;3.17;5
4996;9.7;0.9975;3.12;5
4997;10.0;0.995;3.16;6
4998;12.3;0.9946;3.32;6
4999;9.0;0.9934;3.03;6
5000;9.1;0.9984;3.06;6
5001;9.1;0.9984;3.06;6
5002;11.4;0.9908;3.32;6
5003;10.5;0.9963;3.14;5
5004;12.4;0.98914;3.13;6
5005;9.1;0.9984;3.06;6
5006;9.1;0.9984;3.06;6
5007;10.1;0.9937;3.18;5
5008;10.9;0.993;2.99;6
5009;11.05;0.9956;3.13;5
5010;12.75;0.98963;3.26;6
5011;12.7;0.98961;3.36;6
5012;11.1;0.9948;3.05;5
5013;13.0;0.989315;3.19;6
5014;12.0;0.989435;2.96;6
5015;11.5;0.9899;3.35;6
5016;10.5;0.998275;3.39;5
5017;11.1;0.9914;3.1;6
5018;11.1;0.9915;3.11;6
5019;13.1;0.9924;3.22;6
5020;12.75;0.98963;3.26;6
5021;9.6;0.997;3.09;5
5022;11.7;0.9914;3.26;5
5023;9.7;0.997;3.17;6
5024;10.9;0.9944;3.38;6
5025;10.7;0.9958;3.34;7
5026;13.8;0.98889;3.33;6
5027;12.15;0.989465;3.11;6
5028;10.8;0.9954;3.49;7
5029;10.7;0.9947;3.4;7
5030;10.8;0.9912;3.16;7
5031;10.8;0.9965;3.66;5
5032;12.0;0.9948;3.03;5
5033;12.2;0.9925;3.23;6
5034;9.4;0.9936;3.18;6
5035;11.4;0.9898;3.3;6
5036;12.5;0.98948;3.35;7
5037;13.05;0.98823;3.2;7
5038;12.4;0.9896;3.1;6
5039;12.9;0.9908;3.08;7
5040;12.0;0.9906;3.34;7
5041;11.3;0.9904;3.19;5
5042;10.0;0.99754;3.21;6
5043;11.8;0.9898;3.42;7
5044;9.4;0.998365;2.99;6
5045;8.8;0.99837;2.97;6
5046;11.1;0.99125;3.46;6
5047;10.5;0.9943;3.1;6
5048;9.3;0.99488;2.86;6
5049;11.4;0.99034;3.02;6
5050;11.8;0.99322;3.41;6
5051;12.4;0.98895;3.28;6
5052;11.6;0.99457;3.12;6
5053;11.1;0.99304;3.26;5
5054;11.1;0.99331;3.22;6
5055;11.0;0.99435;3.01;6
5056;12.2;0.99122;3.12;6
5057;11.0;0.99544;3.2;6
5058;12.9;0.989;3.32;6
5059;10.9;0.99414;3.07;6
5060;13.4;0.99014;3.22;6
5061;10.7;0.99551;3.15;6
5062;11.4;0.9908;3.3;7
5063;10.2;0.9927;3.0;6
5064;11.0;0.99244;2.8;6
5065;9.1;0.99752;3.06;6
5066;11.0;0.99114;3.18;6
5067;11.5;0.99326;3.11;6
5068;12.0;0.9906;3.16;6
5069;11.2;0.993;3.04;5
5070;11.2;0.99479;3.12;6
5071;12.6;0.98942;2.9;7
5072;11.0;0.99036;3.14;4
5073;10.8;0.99201;3.22;6
5074;10.9;0.99184;3.25;5
5075;9.8;0.99441;3.16;5
5076;9.8;0.99442;3.15;5
5077;9.5;0.99474;2.9;5
5078;11.26666667;0.9916;3.26;7
5079;10.8;0.99198;3.01;5
5080;13.4;0.98949;3.36;7
5081;11.3;0.9916;3.26;7
5082;8.9;0.99556;3.22;5
5083;11.2;0.99151;3.07;6
5084;11.5;0.99158;3.22;7
5085;13.0;0.9902;3.26;7
5086;12.6;0.99204;3.36;6
5087;13.1;0.98988;3.26;6
5088;11.2;0.99344;3.05;5
5089;11.7;0.99394;3.39;6
5090;10.9;0.99153;3.18;6
5091;11.6;0.98981;3.04;7
5092;10.4;0.99524;3.23;7
5093;10.9;0.99221;3.22;7
5094;10.8;0.99318;3.23;6
5095;11.2;0.99366;3.11;6
5096;10.0;0.99494;3.25;6
5097;10.56666667;0.99212;3.28;5
5098;11.73333333;0.99018;3.04;6
5099;10.6;0.99212;3.28;5
5100;10.5;0.99596;3.26;6
5101;11.75;0.99018;3.04;6
5102;11.4;0.99094;3.01;6
5103;12.4;0.98968;3.37;7
5104;10.1;0.99392;3.24;6
5105;12.3;0.99024;3.09;6
5106;13.1;0.98774;3.32;7
5107;10.65;0.99094;3.29;7
5108;11.4;0.99044;3.36;7
5109;9.3;0.9938;3.11;5
5110;10.2;0.99432;3.44;5
5111;10.2;0.99432;3.44;5
5112;13.1;0.98966;3.26;7
5113;9.6;0.99309;3.24;5
5114;12.8;0.98868;3.1;7
5115;10.96666667;0.9937;3.09;7
5116;11.0;0.9937;3.09;7
5117;13.4;0.98975;3.21;6
5118;11.2;0.98984;2.87;6
5119;12.4;0.99063;3.27;6
5120;11.2;0.99168;3.09;5
5121;12.4;0.99272;3.14;6
5122;10.13333333;0.99362;3.32;7
5123;10.13333333;0.99365;3.32;7
5124;9.1;0.99642;3.17;5
5125;10.15;0.99365;3.32;7
5126;10.15;0.99362;3.32;7
5127;11.5;0.99134;3.46;5
5128;8.9;0.99732;3.08;6
5129;10.46666667;0.99212;3.47;5
5130;11.8;0.99161;3.28;7
5131;11.63333333;0.9912;3.35;7
5132;10.6;0.99332;3.29;6
5133;9.6;0.99636;3.18;6
5134;10.5;0.99212;3.47;5
5135;10.2;0.99271;3.17;4
5136;13.1;0.98845;3.29;6
5137;11.8;0.9899;3.11;6
5138;12.2;0.99004;3.06;6
5139;11.45;0.99097;3.44;6
5140;10.5;0.9966;3.23;5
5141;9.0;0.99666;2.88;6
5142;9.1;0.99954;2.93;7
5143;8.8;0.99414;3.38;5
5144;12.9;0.99188;3.13;7
5145;13.0;0.98926;3.19;6
5146;9.2;0.99334;3.04;6
5147;9.8;0.99659;3.1;5
5148;10.1;0.9948;3.26;6
5149;10.9;0.99074;3.33;7
5150;9.6;0.9955;3.2;6
5151;10.4;0.99474;3.36;6
5152;11.8;0.98966;3.03;7
5153;10.8;0.99564;3.4;6
5154;10.6;0.99246;3.28;6
5155;12.7;0.98984;3.35;6
5156;12.2;0.99031;3.3;7
5157;10.8;0.99564;3.4;6
5158;11.1;0.99216;3.25;6
5159;10.0;0.99512;3.29;6
5160;10.8;0.9909;3.12;6
5161;10.3;0.99132;3.31;6
5162;9.9;0.99378;3.24;6
5163;12.25;0.99044;3.11;5
5164;10.2;0.99521;3.34;6
5165;9.4;0.99489;3.06;6
5166;9.7;0.99495;3.18;6
5167;10.4;0.9954;3.04;6
5168;12.2;0.99121;3.49;6
5169;10.6;0.99478;3.12;6
5170;10.7;0.99346;3.27;5
5171;11.85;0.99331;3.24;5
5172;11.7;0.99321;3.34;6
5173;10.15;0.99218;3.55;6
5174;11.63333333;0.9898;3.33;6
5175;10.8;0.99144;3.22;6
5176;10.8;0.99143;3.22;6
5177;12.3;0.99234;3.25;7
5178;12.5;0.98972;3.36;6
5179;11.65;0.9898;3.33;6
5180;9.6;0.99308;3.24;5
5181;10.9;0.99218;3.24;6
5182;10.8;0.99215;3.23;6
5183;11.2;0.99185;3.32;5
5184;10.0;0.99438;3.67;5
5185;10.5;0.99314;3.44;3
5186;9.1;0.99542;2.86;6
5187;10.5;0.99428;3.23;6
5188;9.3;0.99943;3.12;5
5189;9.3;0.99946;3.13;6
5190;10.6;0.99472;3.14;6
5191;12.1;0.9891;3.23;7
5192;12.0;0.99076;3.43;6
5193;9.7;0.99632;3.16;6
5194;12.4;0.99;3.12;6
5195;13.6;0.98872;3.18;7
5196;11.8;0.99102;2.98;6
5197;10.0;0.99388;3.16;6
5198;9.1;0.99602;3.12;6
5199;11.9;0.99057;3.47;7
5200;11.75;0.99072;3.31;7
5201;11.4;0.99224;3.24;6
5202;13.0;0.98942;3.56;8
5203;12.4;0.99171;3.27;8
5204;9.4;0.99352;3.3;7
5205;9.6;0.99705;3.16;6
5206;9.1;0.99654;3.16;5
5207;12.0;0.98953;3.24;7
5208;11.2;0.99132;3.16;4
5209;10.1;0.99204;3.32;6
5210;10.3;0.99185;3.13;6
5211;12.3;0.98952;3.16;6
5212;10.55;0.99704;2.97;6
5213;10.9;0.99032;3.1;4
5214;9.7;0.99382;3.15;5
5215;9.8;0.99382;3.14;5
5216;8.9;0.9974;3.04;6
5217;10.2;0.99546;3.02;5
5218;11.7;0.99088;3.01;7
5219;12.8;0.98904;3.46;8
5220;12.8;0.989;3.57;8
5221;13.55;0.98758;3.15;6
5222;11.6;0.9901;3.13;6
5223;13.8;0.98981;3.53;6
5224;9.4;0.9952;3.19;6
5225;9.4;0.99519;3.18;5
5226;10.7;0.99142;3.17;7
5227;12.3;0.9897;3.31;6
5228;10.3;0.99684;3.16;5
5229;10.4;0.99445;3.11;6
5230;11.6;0.99051;3.31;7
5231;12.8;0.98986;3.36;8
5232;11.9;0.99189;3.18;7
5233;12.1;0.98934;3.24;4
5234;9.2;0.99449;3.23;6
5235;9.5;0.99566;2.93;6
5236;11.0;0.99252;2.91;6
5237;10.9;0.9959;3.19;5
5238;10.4;0.9924;3.21;6
5239;9.1;0.99482;3.42;5
5240;11.4;0.99103;3.32;6
5241;11.4;0.98946;3.35;7
5242;9.7;0.99212;3.1;5
5243;12.4;0.99052;3.18;6
5244;13.7;0.99026;3.2;7
5245;10.6;0.99516;2.91;6
5246;11.2;0.99128;3.2;6
5247;13.13333333;0.9891;3.24;6
5248;11.0;0.99176;3.19;6
5249;11.3;0.99162;3.18;6
5250;12.0;0.99193;3.2;7
5251;9.2;0.9967;3.23;5
5252;10.7;0.99462;3.48;6
5253;11.4;0.99058;3.1;6
5254;12.1;0.99258;3.1;7
5255;11.1;0.99138;3.23;6
5256;9.7;0.99271;3.27;6
5257;10.7;0.9917;3.24;5
5258;10.9;0.99126;3.49;6
5259;12.0;0.98986;3.36;7
5260;10.6;0.99154;3.47;6
5261;9.6;0.99642;3.11;5
5262;13.1;0.99154;3.03;6
5263;11.0;0.99313;3.38;6
5264;11.6;0.99125;3.52;4
5265;11.95;0.99318;3.28;7
5266;11.1;0.99099;3.44;6
5267;11.5;0.99004;3.17;6
5268;11.3;0.99093;3.21;5
5269;11.9;0.98924;3.28;6
5270;9.5;0.99336;3.18;5
5271;12.2;0.98944;3.29;6
5272;12.2;0.99022;3.41;7
5273;11.1;0.99146;3.05;6
5274;9.6;0.99488;3.1;5
5275;11.4;0.99176;3.3;5
5276;11.4;0.99001;3.32;5
5277;12.06666667;0.99005;3.1;6
5278;9.0;0.99755;2.9;6
5279;11.4;0.99444;3.08;6
5280;9.6;0.99502;3.12;5
5281;11.0;0.99222;3.03;6
5282;11.0;0.99224;3.04;6
5283;11.2;0.99067;3.23;6
5284;11.55;0.99069;3.31;6
5285;13.3;0.98936;3.2;7
5286;9.633333333;0.99266;3.3;5
5287;13.6;0.98822;3.06;6
5288;11.2;0.99138;3.29;6
5289;13.0;0.98854;3.27;6
5290;10.8;0.99324;3.31;6
5291;9.8;0.99626;3.19;6
5292;11.45;0.99188;3.15;7
5293;12.05;0.9897;3.37;6
5294;9.7;0.99622;3.14;5
5295;11.9;0.99044;3.33;6
5296;10.0;0.99282;3.49;6
5297;9.7;0.99245;3.12;6
5298;11.6;0.99132;3.36;7
5299;8.8;0.99286;3.25;5
5300;9.5;0.99234;3.24;4
5301;9.533333333;0.99494;3.15;6
5302;9.4;0.9954;3.07;6
5303;10.7;0.99184;3.26;5
5304;11.5;0.98964;3.27;6
5305;9.6;0.99492;3.14;5
5306;9.55;0.99494;3.15;6
5307;12.15;0.99168;3.21;7
5308;13.0;0.98928;3.04;7
5309;9.2;0.9933;3.04;5
5310;9.4;0.9954;3.07;6
5311;11.8;0.98938;3.06;6
5312;10.6;0.99074;3.24;6
5313;9.7;0.99298;3.29;5
5314;11.2;0.99114;3.27;6
5315;9.6;0.9949;3.15;5
5316;9.4;0.99254;2.99;6
5317;12.8;0.98869;3.34;7
5318;11.8;0.98941;3.26;6
