acidity_id;wine_id;fixed_acidity;volatile_acidity;citric_acid
4761;4761;8.0;0.33;0.32
4762;4762;6.0;0.19;0.29
4763;4763;6.3;0.28;0.34
4764;4764;5.3;0.43;0.11
4765;4765;5.4;0.22;0.35
4766;4766;6.2;0.345;0.27
4767;4767;5.6;0.255;0.57
4768;4768;5.2;0.2;0.27
4769;4769;6.2;0.29;0.23
4770;4770;6.3;0.26;0.25
4771;4771;6.0;0.22;0.23
4772;4772;7.5;0.35;0.37
4773;4773;6.6;0.39;0.28
4774;4774;6.3;0.23;0.33
4775;4775;6.3;0.22;0.3
4776;4776;6.4;0.29;0.18
4777;4777;7.5;0.23;0.3
4778;4778;5.7;0.28;0.36
4779;4779;6.5;0.26;0.24
4780;4780;6.4;0.27;0.29
4781;4781;5.9;0.22;0.29
4782;4782;6.8;0.26;0.26
4783;4783;7.6;0.36;0.48
4784;4784;7.6;0.35;0.47
4785;4785;5.7;0.18;0.26
4786;4786;6.6;0.36;0.47
4787;4787;5.9;0.14;0.2
4788;4788;5.5;0.23;0.19
4789;4789;6.7;0.11;0.26
4790;4790;7.0;0.24;0.24
4791;4791;5.3;0.47;0.1
4792;4792;7.5;0.29;0.24
4793;4793;6.0;0.33;0.26
4794;4794;5.8;0.32;0.23
4795;4795;5.8;0.3;0.23
4796;4796;3.8;0.31;0.02
4797;4797;6.2;0.36;0.22
4798;4798;6.0;0.31;0.27
4799;4799;6.9;0.52;0.54
4800;4800;7.0;0.55;0.05
4801;4801;5.8;0.2;0.16
4802;4802;6.0;0.29;0.27
4803;4803;5.7;0.22;0.29
4804;4804;7.1;0.46;0.23
4805;4805;6.6;0.21;0.3
4806;4806;6.9;0.42;0.2
4807;4807;5.7;0.22;0.2
4808;4808;5.2;0.31;0.2
4809;4809;7.2;0.22;0.35
4810;4810;5.6;0.18;0.29
4811;4811;6.2;0.24;0.27
4812;4812;5.7;0.26;0.24
4813;4813;6.0;0.2;0.26
4814;4814;7.6;0.28;0.17
4815;4815;7.0;0.2;0.33
4816;4816;6.6;0.26;0.27
4817;4817;7.2;0.21;0.36
4818;4818;6.9;0.22;0.32
4819;4819;7.4;0.22;0.28
4820;4820;7.0;0.2;0.35
4821;4821;5.6;0.26;0.0
4822;4822;6.3;0.28;0.3
4823;4823;6.4;0.29;0.3
4824;4824;7.2;0.34;0.23
4825;4825;7.1;0.39;0.39
4826;4826;6.9;0.26;0.29
4827;4827;6.1;0.24;0.25
4828;4828;5.9;0.25;0.24
4829;4829;6.1;0.24;0.27
4830;4830;6.5;0.22;0.27
4831;4831;6.2;0.26;0.29
4832;4832;6.6;0.34;0.25
4833;4833;5.6;0.225;0.24
4834;4834;7.1;0.23;0.28
4835;4835;6.4;0.27;0.3
4836;4836;6.3;0.41;0.22
4837;4837;6.7;0.41;0.24
4838;4838;7.2;0.585;0.2
4839;4839;6.7;0.34;0.26
4840;4840;6.4;0.26;0.35
4841;4841;6.3;0.28;0.22
4842;4842;7.4;0.16;0.33
4843;4843;8.4;0.27;0.3
4844;4844;5.9;0.2;0.28
4845;4845;6.4;0.24;0.26
4846;4846;7.4;0.38;0.34
4847;4847;6.4;0.42;0.19
4848;4848;6.4;0.23;0.26
4849;4849;7.3;0.19;0.27
4850;4850;6.8;0.24;0.29
4851;4851;7.4;0.27;0.52
4852;4852;5.7;0.28;0.35
4853;4853;5.8;0.22;0.25
4854;4854;6.7;0.27;0.69
4855;4855;7.1;0.2;0.35
4856;4856;7.1;0.23;0.3
4857;4857;7.6;0.31;0.52
4858;4858;7.2;0.34;0.28
4859;4859;7.0;0.36;0.25
4860;4860;6.4;0.31;0.28
4861;4861;7.3;0.28;0.35
4862;4862;7.4;0.16;0.3
4863;4863;6.4;0.31;0.27
4864;4864;6.2;0.29;0.29
4865;4865;5.9;0.28;0.34
4866;4866;6.5;0.23;0.2
4867;4867;7.2;0.34;0.2
4868;4868;6.5;0.2;0.33
4869;4869;6.2;0.24;0.27
4870;4870;7.1;0.31;0.25
4871;4871;6.4;0.29;0.21
4872;4872;6.3;0.19;0.33
4873;4873;5.9;0.29;0.28
4874;4874;6.5;0.3;0.28
4875;4875;6.5;0.22;0.19
4876;4876;7.0;0.23;0.28
4877;4877;7.1;0.23;0.23
4878;4878;6.1;0.26;0.28
4879;4879;6.4;0.35;0.21
4880;4880;6.0;0.32;0.32
4881;4881;6.1;0.34;0.21
4882;4882;6.5;0.13;0.27
4883;4883;6.5;0.315;0.2
4884;4884;5.7;0.31;0.29
4885;4885;6.4;0.3;0.27
4886;4886;7.0;0.24;0.26
4887;4887;6.4;0.26;0.21
4888;4888;6.0;0.27;0.31
4889;4889;7.1;0.21;0.33
4890;4890;6.7;0.26;0.29
4891;4891;6.3;0.28;0.22
4892;4892;6.2;0.25;0.44
4893;4893;7.3;0.22;0.37
4894;4894;6.4;0.18;0.28
4895;4895;6.3;0.2;0.26
4896;4896;6.6;0.24;0.22
4897;4897;7.4;0.27;0.26
4898;4898;7.1;0.38;0.29
4899;4899;6.8;0.43;0.26
4900;4900;5.2;0.22;0.46
4901;4901;5.9;0.29;0.16
4902;4902;6.3;0.29;0.29
4903;4903;6.3;0.19;0.32
4904;4904;5.7;0.29;0.16
4905;4905;5.7;0.24;0.47
4906;4906;5.8;0.3;0.38
4907;4907;7.1;0.27;0.27
4908;4908;6.3;0.305;0.22
4909;4909;5.7;0.24;0.47
4910;4910;6.2;0.22;0.28
4911;4911;6.6;0.22;0.23
4912;4912;6.1;0.22;0.5
4913;4913;6.2;0.21;0.52
4914;4914;6.3;0.32;0.26
4915;4915;6.9;0.44;0.27
4916;4916;6.1;0.31;0.34
4917;4917;8.1;0.36;0.59
4918;4918;6.6;0.38;0.28
4919;4919;6.7;0.24;0.26
4920;4920;6.9;0.56;0.26
4921;4921;7.2;0.24;0.24
4922;4922;6.5;0.29;0.3
4923;4923;6.7;0.28;0.28
4924;4924;6.5;0.29;0.3
4925;4925;6.1;0.21;0.19
4926;4926;7.2;0.47;0.16
4927;4927;6.7;0.34;0.31
4928;4928;6.6;0.27;0.25
4929;4929;5.0;0.35;0.25
4930;4930;4.4;0.46;0.1
4931;4931;6.6;0.38;0.29
4932;4932;7.3;0.3;0.25
4933;4933;6.4;0.28;0.22
4934;4934;6.9;0.29;0.25
4935;4935;6.3;0.3;0.19
4936;4936;6.3;0.39;0.22
4937;4937;6.6;0.18;0.26
4938;4938;6.0;0.28;0.29
4939;4939;6.6;0.35;0.26
4940;4940;5.9;0.22;0.18
4941;4941;7.7;0.28;0.24
4942;4942;7.1;0.42;0.2
4943;4943;6.7;0.32;0.32
4944;4944;6.6;0.26;0.56
4945;4945;6.2;0.32;0.24
4946;4946;6.3;0.25;0.27
4947;4947;6.2;0.21;0.24
4948;4948;6.4;0.23;0.27
4949;4949;4.7;0.145;0.29
4950;4950;6.2;0.2;0.28
4951;4951;7.0;0.28;0.28
4952;4952;7.1;0.36;0.2
4953;4953;5.7;0.25;0.22
4954;4954;5.7;0.22;0.33
4955;4955;6.0;0.2;0.38
4956;4956;6.4;0.32;0.26
4957;4957;6.0;0.555;0.26
4958;4958;5.9;0.22;0.45
4959;4959;6.2;0.3;0.33
4960;4960;5.8;0.28;0.18
4961;4961;5.8;0.555;0.26
4962;4962;6.7;0.31;0.33
4963;4963;6.4;0.15;0.25
4964;4964;6.4;0.13;0.28
4965;4965;6.7;0.48;0.49
4966;4966;5.8;0.3;0.33
4967;4967;6.1;0.28;0.23
4968;4968;6.0;0.19;0.37
4969;4969;6.8;0.31;0.25
4970;4970;7.5;0.24;0.29
4971;4971;6.8;0.23;0.39
4972;4972;6.3;0.29;0.3
4973;4973;6.8;0.2;0.25
4974;4974;5.2;0.38;0.26
4975;4975;7.8;0.27;0.33
4976;4976;6.6;0.54;0.21
4977;4977;7.1;0.25;0.31
4978;4978;5.8;0.61;0.01
4979;4979;6.5;0.32;0.23
4980;4980;6.4;0.28;0.23
4981;4981;6.6;0.19;0.28
4982;4982;5.1;0.305;0.13
4983;4983;5.8;0.26;0.3
4984;4984;6.7;0.23;0.17
4985;4985;6.8;0.33;0.3
4986;4986;6.1;0.27;0.32
4987;4987;6.8;0.4;0.29
4988;4988;6.1;0.4;0.18
4989;4989;7.1;0.28;0.26
4990;4990;6.2;0.32;0.32
4991;4991;6.8;0.17;0.17
4992;4992;9.0;0.2;0.33
4993;4993;5.8;0.13;0.22
4994;4994;5.8;0.31;0.31
4995;4995;6.3;0.36;0.2
4996;4996;6.7;0.18;0.25
4997;4997;6.6;0.16;0.25
4998;4998;5.8;0.27;0.22
4999;4999;6.4;0.37;0.19
5000;5000;7.3;0.26;0.53
5001;5001;7.3;0.28;0.54
5002;5002;5.8;0.12;0.21
5003;5003;6.1;0.25;0.18
5004;5004;6.4;0.24;0.27
5005;5005;7.3;0.26;0.53
5006;5006;7.3;0.28;0.54
5007;5007;8.3;0.18;0.37
5008;5008;7.1;0.09;0.3
5009;5009;8.3;0.14;0.36
5010;5010;5.8;0.28;0.3
5011;5011;6.0;0.23;0.34
5012;5012;6.9;0.28;0.37
5013;5013;6.3;0.25;0.53
5014;5014;6.5;0.2;0.31
5015;5015;5.9;0.29;0.32
5016;5016;6.4;0.46;0.22
5017;5017;6.8;0.23;0.33
5018;5018;7.0;0.23;0.32
5019;5019;6.4;0.55;0.26
5020;5020;5.7;0.28;0.3
5021;5021;6.8;0.45;0.3
5022;5022;6.1;0.2;0.4
5023;5023;6.1;0.37;0.46
5024;5024;5.9;0.21;0.23
5025;5025;6.9;0.22;0.32
5026;5026;5.4;0.27;0.22
5027;5027;6.0;0.26;0.26
5028;5028;5.6;0.18;0.3
5029;5029;5.6;0.26;0.27
5030;5030;7.0;0.23;0.35
5031;5031;5.8;0.28;0.66
5032;5032;8.6;0.36;0.26
5033;5033;6.4;0.3;0.27
5034;5034;6.2;0.2;0.32
5035;5035;5.8;0.29;0.15
5036;5036;5.7;0.22;0.28
5037;5037;5.6;0.22;0.32
5038;5038;6.8;0.32;0.23
5039;5039;6.2;0.2;0.26
5040;5040;6.1;0.35;0.24
5041;5041;5.9;0.3;0.29
5042;5042;6.3;0.15;0.34
5043;5043;4.8;0.13;0.32
5044;5044;6.0;0.2;0.26
5045;5045;5.7;0.2;0.24
5046;5046;6.0;0.27;0.26
5047;5047;6.3;0.37;0.51
5048;5048;6.4;0.23;0.37
5049;5049;5.9;0.34;0.25
5050;5050;5.0;0.33;0.23
5051;5051;5.4;0.29;0.38
5052;5052;8.0;0.33;0.35
5053;5053;6.4;0.3;0.33
5054;5054;6.4;0.33;0.3
5055;5055;7.0;0.33;0.78
5056;5056;6.7;0.45;0.3
5057;5057;6.5;0.36;0.31
5058;5058;5.8;0.42;0.3
5059;5059;7.1;0.39;0.3
5060;5060;6.7;0.53;0.29
5061;5061;6.7;0.66;0.0
5062;5062;6.5;0.16;0.33
5063;5063;8.3;0.22;0.34
5064;5064;6.9;0.23;0.35
5065;5065;6.4;0.17;0.34
5066;5066;5.0;0.33;0.18
5067;5067;6.8;0.38;0.29
5068;5068;6.5;0.29;0.32
5069;5069;6.9;0.29;0.32
5070;5070;6.6;0.28;0.3
5071;5071;6.2;0.36;0.27
5072;5072;6.0;0.615;0.04
5073;5073;5.9;0.44;0.36
5074;5074;5.9;0.42;0.36
5075;5075;5.8;0.34;0.21
5076;5076;5.8;0.27;0.2
5077;5077;7.1;0.33;0.18
5078;5078;6.1;0.44;0.28
5079;5079;7.3;0.28;0.37
5080;5080;5.2;0.5;0.18
5081;5081;6.1;0.44;0.28
5082;5082;6.4;0.62;0.12
5083;5083;6.4;0.38;0.19
5084;5084;7.5;0.305;0.38
5085;5085;6.5;0.5;0.22
5086;5086;6.6;0.4;0.3
5087;5087;6.4;0.4;0.25
5088;5088;8.3;0.49;0.23
5089;5089;6.3;0.3;0.91
5090;5090;6.1;0.19;0.37
5091;5091;5.6;0.24;0.34
5092;5092;5.7;0.25;0.32
5093;5093;6.6;0.21;0.39
5094;5094;6.2;0.28;0.41
5095;5095;5.8;0.29;0.38
5096;5096;5.8;0.345;0.15
5097;5097;6.5;0.51;0.25
5098;5098;6.0;0.24;0.41
5099;5099;6.5;0.51;0.25
5100;5100;6.9;0.54;0.26
5101;5101;6.0;0.24;0.41
5102;5102;6.6;0.26;0.36
5103;5103;5.7;0.24;0.3
5104;5104;6.5;0.21;0.35
5105;5105;6.8;0.29;0.22
5106;5106;5.0;0.24;0.34
5107;5107;5.9;0.18;0.28
5108;5108;5.8;0.26;0.29
5109;5109;6.7;0.61;0.21
5110;5110;5.7;0.695;0.06
5111;5111;5.6;0.695;0.06
5112;5112;5.7;0.39;0.25
5113;5113;6.1;0.38;0.47
5114;5114;6.3;0.36;0.28
5115;5115;6.0;0.29;0.41
5116;5116;6.0;0.29;0.41
5117;5117;7.1;0.43;0.25
5118;5118;6.6;0.25;0.25
5119;5119;6.6;0.33;0.41
5120;5120;8.0;0.23;0.41
5121;5121;7.3;0.17;0.36
5122;5122;6.0;0.17;0.33
5123;5123;6.1;0.16;0.34
5124;5124;6.4;0.31;0.53
5125;5125;6.1;0.16;0.34
5126;5126;6.0;0.17;0.33
5127;5127;5.9;0.44;0.33
5128;5128;6.6;0.285;0.49
5129;5129;4.9;0.335;0.14
5130;5130;6.0;0.28;0.52
5131;5131;5.8;0.35;0.29
5132;5132;5.7;0.21;0.37
5133;5133;6.5;0.25;0.32
5134;5134;4.7;0.335;0.14
5135;5135;6.8;0.63;0.04
5136;5136;5.6;0.27;0.37
5137;5137;6.8;0.32;0.33
5138;5138;6.5;0.33;0.32
5139;5139;6.0;0.24;0.34
5140;5140;7.2;0.26;0.32
5141;5141;6.7;0.16;0.32
5142;5142;6.9;0.19;0.31
5143;5143;6.0;0.36;0.32
5144;5144;6.7;0.35;0.32
5145;5145;6.1;0.15;0.4
5146;5146;7.0;0.27;0.74
5147;5147;6.8;0.3;0.33
5148;5148;6.4;0.69;0.09
5149;5149;5.9;0.12;0.28
5150;5150;6.3;0.36;0.5
5151;5151;5.7;0.27;0.16
5152;5152;6.1;0.22;0.4
5153;5153;5.6;0.205;0.16
5154;5154;7.2;0.33;0.28
5155;5155;5.9;0.21;0.31
5156;5156;5.4;0.33;0.31
5157;5157;5.4;0.205;0.16
5158;5158;6.4;0.28;0.28
5159;5159;6.7;0.15;0.32
5160;5160;5.5;0.315;0.38
5161;5161;4.8;0.225;0.38
5162;5162;5.2;0.24;0.15
5163;5163;6.6;0.27;0.32
5164;5164;6.1;0.32;0.33
5165;5165;6.0;0.25;0.28
5166;5166;6.4;0.42;0.46
5167;5167;6.9;0.31;0.33
5168;5168;6.3;0.48;0.48
5169;5169;7.2;0.21;0.31
5170;5170;6.8;0.32;0.43
5171;5171;7.9;0.3;0.6
5172;5172;5.3;0.31;0.38
5173;5173;5.2;0.185;0.22
5174;5174;5.5;0.16;0.31
5175;5175;6.0;0.17;0.36
5176;5176;6.0;0.16;0.36
5177;5177;6.1;0.24;0.32
5178;5178;5.5;0.3;0.25
5179;5179;5.5;0.16;0.31
5180;5180;6.0;0.32;0.46
5181;5181;6.1;0.27;0.31
5182;5182;6.0;0.27;0.32
5183;5183;6.0;0.14;0.37
5184;5184;5.0;0.24;0.19
5185;5185;6.1;0.26;0.25
5186;5186;6.3;0.23;0.5
5187;5187;5.6;0.26;0.5
5188;5188;6.1;0.34;0.24
5189;5189;6.2;0.35;0.25
5190;5190;7.3;0.36;0.62
5191;5191;5.1;0.25;0.36
5192;5192;5.5;0.16;0.26
5193;5193;6.4;0.19;0.35
5194;5194;6.6;0.29;0.73
5195;5195;6.0;0.38;0.26
5196;5196;6.5;0.2;0.35
5197;5197;6.6;0.17;0.26
5198;5198;6.2;0.15;0.27
5199;5199;5.9;0.48;0.3
5200;5200;5.3;0.4;0.25
5201;5201;5.9;0.26;0.29
5202;5202;5.2;0.3;0.34
5203;5203;6.4;0.32;0.25
5204;5204;6.6;0.19;0.25
5205;5205;6.8;0.27;0.3
5206;5206;6.4;0.28;0.45
5207;5207;5.2;0.21;0.31
5208;5208;7.1;0.24;0.34
5209;5209;5.0;0.27;0.4
5210;5210;5.8;0.27;0.4
5211;5211;5.9;0.27;0.32
5212;5212;5.8;0.315;0.19
5213;5213;6.0;0.59;0.0
5214;5214;5.8;0.3;0.09
5215;5215;5.6;0.3;0.1
5216;5216;6.7;0.3;0.5
5217;5217;6.4;0.31;0.31
5218;5218;6.9;0.25;0.29
5219;5219;4.4;0.32;0.39
5220;5220;3.9;0.225;0.4
5221;5221;5.5;0.62;0.33
5222;5222;6.2;0.3;0.42
5223;5223;4.7;0.785;0.0
5224;5224;6.0;0.31;0.32
5225;5225;6.0;0.32;0.3
5226;5226;6.4;0.105;0.29
5227;5227;5.7;0.33;0.32
5228;5228;5.9;0.32;0.19
5229;5229;6.2;0.26;0.2
5230;5230;6.0;0.2;0.33
5231;5231;5.8;0.28;0.34
5232;5232;6.4;0.31;0.5
5233;5233;6.0;0.35;0.46
5234;5234;5.1;0.26;0.34
5235;5235;6.6;0.28;0.09
5236;5236;6.0;0.17;0.3
5237;5237;7.3;0.35;0.67
5238;5238;6.0;0.26;0.24
5239;5239;5.4;0.375;0.4
5240;5240;7.0;0.17;0.42
5241;5241;5.1;0.26;0.33
5242;5242;5.8;0.36;0.5
5243;5243;5.7;0.4;0.35
5244;5244;6.2;0.76;0.01
5245;5245;6.1;0.41;0.2
5246;5246;5.8;0.385;0.25
5247;5247;6.0;0.27;0.4
5248;5248;7.0;0.24;0.47
5249;5249;6.8;0.23;0.48
5250;5250;6.5;0.28;0.34
5251;5251;6.4;0.23;0.35
5252;5252;6.0;0.34;0.29
5253;5253;6.7;0.22;0.33
5254;5254;6.0;0.32;0.33
5255;5255;5.8;0.29;0.27
5256;5256;5.8;0.38;0.26
5257;5257;5.9;0.32;0.26
5258;5258;5.6;0.33;0.28
5259;5259;5.9;0.37;0.3
5260;5260;5.6;0.295;0.26
5261;5261;6.7;0.5;0.36
5262;5262;6.5;0.28;0.38
5263;5263;5.3;0.275;0.24
5264;5264;5.2;0.405;0.15
5265;5265;6.8;0.34;0.36
5266;5266;5.7;0.22;0.25
5267;5267;6.2;0.28;0.57
5268;5268;5.6;0.34;0.25
5269;5269;4.8;0.29;0.23
5270;5270;6.6;0.38;0.29
5271;5271;5.1;0.3;0.3
5272;5272;4.4;0.54;0.09
5273;5273;7.0;0.36;0.35
5274;5274;6.4;0.33;0.44
5275;5275;6.2;0.23;0.38
5276;5276;5.2;0.25;0.23
5277;5277;6.2;0.35;0.29
5278;5278;7.1;0.23;0.39
5279;5279;7.5;0.38;0.33
5280;5280;6.4;0.35;0.51
5281;5281;6.0;0.43;0.34
5282;5282;6.0;0.52;0.33
5283;5283;5.5;0.31;0.29
5284;5284;5.9;0.22;0.3
5285;5285;6.2;0.36;0.32
5286;5286;6.0;0.41;0.23
5287;5287;6.2;0.355;0.35
5288;5288;5.7;0.41;0.21
5289;5289;5.3;0.6;0.34
5290;5290;5.8;0.23;0.31
5291;5291;6.6;0.24;0.33
5292;5292;6.1;0.32;0.28
5293;5293;5.0;0.2;0.4
5294;5294;6.0;0.42;0.41
5295;5295;5.7;0.21;0.32
5296;5296;5.6;0.2;0.36
5297;5297;7.4;0.22;0.26
5298;5298;6.2;0.38;0.42
5299;5299;5.9;0.54;0.0
5300;5300;6.2;0.53;0.02
5301;5301;6.6;0.34;0.4
5302;5302;5.0;0.235;0.27
5303;5303;5.5;0.32;0.13
5304;5304;4.9;0.47;0.17
5305;5305;6.5;0.33;0.38
5306;5306;6.6;0.34;0.4
5307;5307;6.2;0.21;0.28
5308;5308;6.2;0.41;0.22
5309;5309;6.8;0.22;0.36
5310;5310;4.9;0.235;0.27
5311;5311;6.1;0.34;0.29
5312;5312;5.7;0.21;0.32
5313;5313;6.5;0.23;0.38
5314;5314;6.2;0.21;0.29
5315;5315;6.6;0.32;0.36
5316;5316;6.5;0.24;0.19
5317;5317;5.5;0.29;0.3
5318;5318;6.0;0.21;0.38
